customer_id,recency_days,purchase_frequency,avg_order_value,total_revenue,tenure,repeat_customer,avg_days_between_purchases
15340,188,1,105.5,105.5,0,0,
15341,76,1,382.2,382.2,0,0,
15346,52,2,171.85000000000002,343.7,5,1,5.0
15347,5,3,320.1333333333334,960.4,58,1,29.0
15350,10,1,431.95000000000005,431.95000000000005,0,0,
15351,31,3,501.17,1503.51,27,1,13.5
15352,175,1,114.95,114.95,0,0,
15353,13,5,417.45599999999996,2087.28,351,1,87.25
15354,230,3,94.8,284.4,0,1,0.0
15356,7,3,182.74333333333334,548.23,42,1,20.5
15358,1,20,403.933,8078.66,358,1,18.473684210526315
15359,289,8,22.66875,181.35,30,1,4.142857142857143
15361,153,3,90.05000000000001,270.15000000000003,17,1,8.0
15362,75,2,306.53999999999996,613.08,290,1,290.0
15363,119,1,352.11,352.11,0,0,
15365,30,6,373.8016666666667,2242.81,269,1,53.6
15366,36,5,357.31399999999996,1786.57,241,1,59.75
15367,45,7,457.6771428571428,3203.74,311,1,51.5
15368,21,1,275.8,275.8,0,0,
15369,119,11,568.2963636363636,6251.26,239,1,23.5
15370,37,1,1352.96,1352.96,0,0,
15371,289,1,59.400000000000006,59.400000000000006,0,0,
15372,77,7,572.8085714285714,4009.66,213,1,35.333333333333336
15373,35,5,134.23600000000002,671.1800000000001,178,1,44.0
15374,251,1,139.32,139.32,0,0,
15375,317,1,60.959999999999994,60.959999999999994,0,0,
15377,9,4,302.9375,1211.75,32,1,10.666666666666666
15378,89,2,123.25,246.5,39,1,39.0
15379,27,1,1174.55,1174.55,0,0,
15380,47,6,259.78333333333336,1558.7,318,1,63.2
15381,50,3,431.24,1293.72,159,1,79.5
15382,1,6,1296.3066666666666,7777.84,360,1,71.8
15384,8,2,692.69,1385.38,210,1,210.0
15385,19,2,312.6,625.2,284,1,284.0
15387,119,1,468.65,468.65,0,0,
15389,27,4,558.45,2233.8,281,1,93.33333333333333
15390,23,2,608.33,1216.66,12,1,12.0
15391,211,1,289.87,289.87,0,0,
15392,1,3,458.6966666666667,1376.0900000000001,56,1,28.0
15393,194,3,219.82666666666668,659.48,156,1,77.5
15394,22,7,443.3228571428572,3103.26,328,1,54.333333333333336
15396,210,1,508.20000000000005,508.20000000000005,0,0,
15400,47,3,195.36666666666667,586.1,140,1,69.5
15401,79,2,108.47500000000001,216.95000000000002,116,1,116.0
15402,14,4,300.9425,1203.77,204,1,67.33333333333333
15403,118,2,85.44,170.88,238,1,238.0
15404,2,1,257.06,257.06,0,0,
15405,203,1,310.74,310.74,0,0,
15406,80,2,232.57999999999998,465.15999999999997,0,1,0.0
15409,348,1,131.25,131.25,0,0,
15410,195,2,617.44,1234.88,31,1,31.0
15413,318,5,1359.7440000000001,6798.72,47,1,11.0
15416,105,3,196.16666666666666,588.5,197,1,98.5
15418,52,2,226.16000000000003,452.32,161,1,161.0
15420,61,6,123.83333333333333,743.0,300,1,59.6
15421,12,6,475.83,2854.98,346,1,68.8
15422,6,5,304.454,1522.27,291,1,72.25
15423,208,2,111.695,223.39,39,1,39.0
15424,90,1,214.44,214.44,0,0,
15425,27,4,486.14250000000004,1944.57,263,1,87.33333333333333
15426,69,4,189.145,756.58,144,1,47.666666666666664
15428,14,3,222.99,668.97,334,1,166.5
15430,94,2,477.375,954.75,60,1,60.0
15431,129,1,153.24,153.24,0,0,
15432,168,1,149.57,149.57,0,0,
15434,1,6,254.26333333333335,1525.5800000000002,310,1,61.8
15437,267,1,193.29000000000002,193.29000000000002,0,0,
15439,31,4,317.26250000000005,1269.05,248,1,82.66666666666667
15441,23,3,418.07,1254.21,334,1,166.5
15443,101,7,277.0028571428571,1939.02,168,1,27.5
15445,217,1,171.0,171.0,0,0,
15446,3,3,135.65,406.95,349,1,174.5
15447,154,4,84.42750000000001,337.71000000000004,97,1,32.333333333333336
15448,301,1,294.17,294.17,0,0,
15451,61,2,116.605,233.21,164,1,164.0
15452,17,3,420.1266666666667,1260.38,121,1,60.0
15454,245,1,128.59,128.59,0,0,
15455,224,1,38.25,38.25,0,0,
15456,30,7,238.8642857142857,1672.05,328,1,54.166666666666664
15458,29,1,208.79999999999998,208.79999999999998,0,0,
15459,44,2,101.41499999999999,202.82999999999998,80,1,80.0
15461,87,2,214.85,429.7,170,1,170.0
15462,72,1,502.45,502.45,0,0,
15465,3,14,340.3771428571428,4765.28,353,1,26.615384615384617
15466,16,3,412.16,1236.48,347,1,173.0
15468,19,1,962.97,962.97,0,0,
15469,65,1,335.7,335.7,0,0,
15470,202,1,63.419999999999995,63.419999999999995,0,0,
15471,7,2,423.54,847.0799999999999,170,1,170.0
15473,71,1,274.8,274.8,0,0,
15474,222,1,163.1,163.1,0,0,
15476,7,4,552.4949999999999,2209.98,62,1,20.333333333333332
15477,276,1,368.4,368.4,0,0,
15478,202,1,583.56,583.56,0,0,
15479,360,1,147.4,147.4,0,0,
15480,92,4,1343.375,5373.5,210,1,69.66666666666667
15481,28,1,1993.34,1993.34,0,0,
15482,13,7,505.37142857142857,3537.6,350,1,58.0
15483,12,6,104.73166666666667,628.39,298,1,59.4
15484,167,2,530.845,1061.69,194,1,194.0
15485,40,4,561.605,2246.42,324,1,108.0
15486,154,1,102.0,102.0,0,0,
15487,306,1,231.32,231.32,0,0,
15488,83,4,85.15,340.6,126,1,42.0
15489,27,5,257.066,1285.3300000000002,292,1,72.75
15490,57,1,217.6,217.6,0,0,
15493,16,4,578.295,2313.18,265,1,88.0
15494,105,3,826.9399999999999,2480.82,250,1,125.0
15495,6,1,246.5,246.5,0,0,
15496,258,1,146.14000000000001,146.14000000000001,0,0,
15497,9,7,1056.4557142857143,7395.19,338,1,55.666666666666664
15498,2,17,690.9682352941177,11746.460000000001,347,1,21.3125
15499,350,1,161.6,161.6,0,0,
15501,31,2,201.25,402.5,10,1,10.0
15502,65,2,1339.5700000000002,2679.14,116,1,116.0
15503,353,1,120.06,120.06,0,0,
15504,147,3,123.67333333333333,371.02,144,1,72.0
15506,8,3,353.59,1060.77,96,1,47.5
15509,7,1,166.51,166.51,0,0,
15512,17,2,105.29,210.58,285,1,285.0
15513,26,16,729.926875,11678.83,295,1,19.333333333333332
15514,6,7,351.29857142857145,2459.09,355,1,58.666666666666664
15515,14,1,171.81,171.81,0,0,
15518,6,7,325.2128571428571,2276.4900000000002,340,1,56.5
15519,10,2,172.305,344.61,63,1,63.0
15521,27,8,513.31125,4106.49,303,1,43.0
15523,15,15,1129.8653333333334,16947.98,349,1,24.428571428571427
15524,233,1,151.4,151.4,0,0,
15525,9,1,155.85,155.85,0,0,
15527,21,15,209.72400000000002,3145.86,329,1,23.142857142857142
15529,21,1,821.0600000000001,821.0600000000001,0,0,
15530,139,1,311.37,311.37,0,0,
15532,3,6,365.16166666666663,2190.9700000000003,173,1,34.0
15534,352,1,162.25,162.25,0,0,
15535,31,2,275.71,551.42,44,1,44.0
15536,36,1,259.09,259.09,0,0,
15538,164,6,559.7333333333333,3358.3999999999996,125,1,24.8
15540,2,1,247.38,247.38,0,0,
15542,139,3,306.15000000000003,918.45,225,1,112.5
15543,86,1,114.98,114.98,0,0,
15544,33,11,387.38000000000005,4261.18,273,1,26.8
15546,233,2,539.5500000000001,1079.1000000000001,0,1,0.0
15547,3,12,433.29583333333335,5199.55,357,1,32.0
15548,222,1,158.09,158.09,0,0,
15549,48,5,130.54000000000002,652.7,276,1,68.75
15550,5,8,205.39625,1643.17,357,1,50.57142857142857
15551,21,6,212.33666666666667,1274.02,155,1,30.8
15552,250,1,162.4,162.4,0,0,
15555,2,20,324.41999999999996,6488.4,358,1,18.473684210526315
15558,266,1,214.13,214.13,0,0,
15559,195,1,1109.4,1109.4,0,0,
15560,24,2,76.75999999999999,153.52,0,1,0.0
15561,10,4,283.45,1133.8,279,1,92.66666666666667
15562,51,2,269.415,538.83,301,1,301.0
15563,141,3,488.8533333333333,1466.56,166,1,83.0
15564,90,2,35.370000000000005,70.74000000000001,212,1,212.0
15566,19,2,113.935,227.87,331,1,331.0
15569,17,5,442.128,2210.64,258,1,64.25
15570,1,13,355.99,4627.87,247,1,20.166666666666668
15571,13,10,340.12,3401.2,347,1,38.111111111111114
15572,7,3,505.27,1515.81,223,1,111.0
15573,245,3,199.91,599.73,110,1,55.0
15574,47,2,220.39999999999998,440.8,43,1,43.0
15575,246,1,30.1,30.1,0,0,
15577,350,2,69.55,139.1,2,1,2.0
15579,10,3,317.96666666666664,953.9,49,1,24.0
15580,3,8,172.64875,1381.19,293,1,41.57142857142857
15581,14,25,153.6912,3842.28,350,1,14.208333333333334
15583,3,1,107.86,107.86,0,0,
15584,26,2,276.195,552.39,270,1,270.0
15586,219,3,379.70000000000005,1139.1,108,1,54.0
15587,19,3,202.80000000000004,608.4000000000001,99,1,49.0
15588,304,1,579.6,579.6,0,0,
15590,9,5,299.32,1496.6,224,1,55.75
15591,209,3,72.63333333333334,217.9,91,1,45.0
15595,114,1,357.6,357.6,0,0,
15596,16,4,330.2825,1321.1299999999999,110,1,36.666666666666664
15597,202,1,238.8,238.8,0,0,
15598,54,1,307.34,307.34,0,0,
15599,72,1,488.32,488.32,0,0,
15600,55,4,299.8275,1199.31,165,1,54.666666666666664
15601,16,16,463.44875,7415.18,348,1,22.866666666666667
15602,9,7,262.87,1840.0900000000001,355,1,58.666666666666664
15603,275,1,40.0,40.0,0,0,
15605,215,4,135.93,543.72,105,1,34.666666666666664
15606,17,8,288.85375,2310.83,257,1,36.285714285714285
15607,170,8,200.52625,1604.21,156,1,22.0
15608,42,1,692.3,692.3,0,0,
15611,10,13,108.14076923076922,1405.83,299,1,24.416666666666668
15613,237,1,433.71999999999997,433.71999999999997,0,0,
15614,64,4,786.84,3147.36,188,1,62.666666666666664
15615,17,24,457.2595833333333,10974.23,346,1,14.652173913043478
15616,65,1,317.11,317.11,0,0,
15617,23,3,276.18333333333334,828.5500000000001,111,1,55.0
15620,36,1,389.18,389.18,0,0,
15622,54,8,517.88125,4143.05,218,1,31.0
15623,20,7,305.1457142857143,2136.02,335,1,55.5
15625,3,5,340.428,1702.1399999999999,165,1,41.0
15626,48,1,391.72,391.72,0,0,
15627,84,2,283.45000000000005,566.9,65,1,65.0
15628,28,8,307.855,2462.84,325,1,45.857142857142854
15629,77,4,560.225,2240.9,82,1,27.333333333333332
15630,271,1,295.05,295.05,0,0,
15631,269,1,596.67,596.67,0,0,
15633,136,13,334.8046153846154,4352.46,221,1,17.916666666666668
15634,10,1,311.1,311.1,0,0,
15635,22,1,100.35,100.35,0,0,
15636,64,2,359.90999999999997,719.82,132,1,132.0
15637,40,4,143.5575,574.23,310,1,103.0
15638,5,6,377.5333333333333,2265.2,231,1,46.0
15639,78,2,319.88,639.76,153,1,153.0
15640,14,14,793.4428571428572,11108.2,337,1,25.76923076923077
15641,23,8,432.29375000000005,3458.35,336,1,47.714285714285715
15642,356,1,105.78000000000002,105.78000000000002,0,0,
15645,41,2,221.58,443.16,11,1,11.0
15646,21,2,168.585,337.17,16,1,16.0
15647,42,1,169.0,169.0,0,0,
15649,2,2,422.17499999999995,844.3499999999999,12,1,12.0
15650,148,2,276.94,553.88,106,1,106.0
15651,47,2,306.38,612.76,176,1,176.0
15652,14,4,270.65,1082.6,97,1,32.0
15658,68,3,364.39000000000004,1093.17,295,1,147.0
15659,13,2,113.02,226.04,266,1,266.0
15660,8,6,167.13833333333332,1002.83,291,1,57.6
15661,6,6,151.025,906.15,199,1,39.2
15662,288,2,141.865,283.73,77,1,77.0
15664,76,3,289.2,867.6,200,1,99.5
15665,38,3,591.0366666666666,1773.11,223,1,111.5
15666,99,2,316.47,632.9399999999999,23,1,23.0
15670,183,1,152.15,152.15,0,0,
15672,352,1,45.300000000000004,45.300000000000004,0,0,
15673,78,5,706.754,3533.77,203,1,50.25
15674,44,8,562.70375,4501.63,313,1,44.285714285714285
15675,31,1,218.35,218.35,0,0,
15677,48,2,324.2,648.4,42,1,42.0
15678,22,2,770.595,1541.19,127,1,127.0
15680,41,7,385.0014285714286,2695.01,323,1,53.333333333333336
15681,6,9,173.72666666666666,1563.54,185,1,22.875
15682,226,2,159.12,318.24,88,1,88.0
15683,100,1,330.79,330.79,0,0,
15684,174,3,57.98333333333333,173.95,188,1,93.5
15685,77,1,55.980000000000004,55.980000000000004,0,0,
15686,47,1,90.0,90.0,0,0,
15688,45,1,190.57,190.57,0,0,
15689,244,1,266.93,266.93,0,0,
15691,21,3,144.83333333333334,434.5,338,1,169.0
15693,286,1,37.5,37.5,0,0,
15694,23,10,349.908,3499.08,335,1,36.666666666666664
15695,224,2,360.53,721.06,83,1,83.0
15696,50,5,234.02200000000002,1170.1100000000001,260,1,64.75
15697,316,1,246.75,246.75,0,0,
15698,251,1,46.2,46.2,0,0,
15702,103,2,70.19500000000001,140.39000000000001,205,1,205.0
15704,129,2,762.1700000000001,1524.3400000000001,81,1,81.0
15708,17,2,331.9,663.8,34,1,34.0
15709,216,1,194.6,194.6,0,0,
15710,44,1,898.87,898.87,0,0,
15711,183,2,210.125,420.25,128,1,128.0
15712,6,7,342.86428571428576,2400.05,359,1,59.333333333333336
15713,246,2,241.47000000000003,482.94,104,1,104.0
15714,80,3,151.31,453.93,102,1,50.5
15715,182,5,131.60399999999998,658.02,63,1,15.75
15716,80,7,198.70000000000002,1390.9,279,1,46.0
15717,48,4,114.17500000000001,456.70000000000005,171,1,56.666666666666664
15718,167,1,293.79,293.79,0,0,
15719,8,18,287.6361111111111,5177.45,357,1,20.58823529411765
15720,177,1,143.19,143.19,0,0,
15722,72,6,505.92333333333335,3035.54,195,1,38.6
15723,38,3,248.1833333333333,744.55,162,1,81.0
15724,27,1,92.6,92.6,0,0,
15726,17,1,321.91,321.91,0,0,
15727,14,8,533.31875,4266.55,297,1,42.0
15728,6,2,272.3,544.6,64,1,64.0
15729,27,2,53.775000000000006,107.55000000000001,3,1,3.0
15730,8,2,302.85,605.7,49,1,49.0
15731,180,1,125.3,125.3,0,0,
15732,135,8,156.23125,1249.85,164,1,23.142857142857142
15734,63,2,461.92500000000007,923.85,110,1,110.0
15735,48,1,327.68,327.68,0,0,
15736,62,2,907.86,1815.72,0,1,0.0
15738,29,25,329.236,8230.9,326,1,13.083333333333334
15741,85,2,104.31,208.62,160,1,160.0
15742,246,1,156.87,156.87,0,0,
15747,2,6,264.76166666666666,1588.57,314,1,62.4
15748,76,2,232.72500000000002,465.45000000000005,0,1,0.0
15750,1,10,399.1191,3991.1910000000003,363,1,39.77777777777778
15751,87,11,125.49454545454546,1380.44,272,1,27.0
15752,28,2,655.255,1310.51,56,1,56.0
15754,120,6,429.84,2579.04,161,1,31.8
15755,6,11,329.8972727272727,3628.87,356,1,35.2
15757,13,4,556.485,2225.94,160,1,53.0
15759,138,4,144.47250000000003,577.8900000000001,226,1,75.0
15760,257,2,6958.17,13916.34,0,1,0.0
15761,69,1,143.05,143.05,0,0,
15764,61,2,611.5550000000001,1223.1100000000001,44,1,44.0
15765,293,1,370.63,370.63,0,0,
15766,83,2,258.0,516.0,225,1,225.0
15768,103,31,483.20193548387095,14979.26,260,1,8.2
15769,1,20,1617.99,32359.8,354,1,18.210526315789473
15770,239,1,321.45,321.45,0,0,
15771,231,3,335.5133333333333,1006.54,89,1,44.5
15772,45,1,280.88,280.88,0,0,
15773,36,1,138.84,138.84,0,0,
15774,45,5,211.82799999999997,1059.14,238,1,59.25
15775,258,1,45.6,45.6,0,0,
15777,23,3,238.5,715.5,172,1,85.5
15778,58,1,307.95,307.95,0,0,
15779,90,2,62.04,124.08000000000001,69,1,69.0
15782,57,1,1399.36,1399.36,0,0,
15784,94,2,424.16499999999996,848.3299999999999,204,1,204.0
15785,6,11,330.99636363636364,3640.96,345,1,34.2
15786,44,2,1791.31,3582.62,118,1,118.0
15788,135,1,221.82999999999998,221.82999999999998,0,0,
15789,58,5,322.142,1610.71,192,1,48.0
15791,156,3,665.2166666666666,1995.65,112,1,56.0
15792,26,2,466.92,933.84,218,1,218.0
15793,5,5,286.79200000000003,1433.96,359,1,89.5
15794,363,2,388.5,777.0,0,1,0.0
15795,57,7,195.69428571428574,1369.8600000000001,260,1,43.166666666666664
15796,1,9,273.8077777777778,2464.27,243,1,30.0
15797,208,2,306.84000000000003,613.6800000000001,100,1,100.0
15798,119,3,511.78999999999996,1535.37,188,1,94.0
15799,45,1,540.15,540.15,0,0,
15800,80,5,108.7,543.5,165,1,41.25
15803,72,3,504.6133333333333,1513.84,230,1,115.0
15805,12,13,358.5192307692308,4660.75,343,1,28.333333333333332
15807,35,2,456.81,913.62,257,1,257.0
15808,8,17,803.1476470588235,13653.51,356,1,21.75
15809,86,2,379.33500000000004,758.67,75,1,75.0
15810,13,4,401.765,1607.06,286,1,95.0
15811,15,1,1382.05,1382.05,0,0,
15812,62,7,485.76142857142855,3400.33,288,1,47.666666666666664
15814,20,2,344.555,689.11,210,1,210.0
15816,169,2,72.07499999999999,144.14999999999998,0,1,0.0
15817,47,3,922.1333333333332,2766.4,122,1,60.5
15818,215,1,340.5,340.5,0,0,
15819,58,6,338.2233333333333,2029.34,200,1,39.8
15822,120,4,238.6475,954.59,240,1,79.66666666666667
15823,356,2,1933.585,3867.17,2,1,2.0
15824,80,2,445.47,890.94,78,1,78.0
15826,195,1,943.97,943.97,0,0,
15827,48,14,126.21785714285714,1767.05,279,1,21.076923076923077
15828,2,1,1108.82,1108.82,0,0,
15833,364,1,80.4,80.4,0,0,
15834,3,3,513.08,1539.24,47,1,23.5
15837,112,1,385.03000000000003,385.03000000000003,0,0,
15838,7,15,2637.4946666666665,39562.42,344,1,24.071428571428573
15841,13,5,303.67,1518.35,343,1,85.5
15842,20,2,274.4,548.8,134,1,134.0
15845,163,3,238.17,714.51,145,1,72.5
15846,12,1,107.01,107.01,0,0,
15847,55,3,144.43333333333334,433.3,213,1,106.5
15848,248,1,139.94,139.94,0,0,
15850,3,4,204.96749999999997,819.87,349,1,116.0
15851,153,1,109.73,109.73,0,0,
15852,153,1,96.55,96.55,0,0,
15854,3,9,289.9066666666667,2609.16,352,1,43.5
15855,103,1,340.48,340.48,0,0,
15856,1,25,650.4580000000001,16261.45,362,1,14.625
15857,57,1,273.48,273.48,0,0,
15858,55,8,267.19875,2137.59,301,1,42.285714285714285
15859,59,1,438.46,438.46,0,0,
15860,3,9,158.37111111111113,1425.34,356,1,44.0
15861,83,4,309.1075,1236.43,224,1,74.33333333333333
15862,14,9,193.46444444444444,1741.18,335,1,41.75
15863,244,3,96.62,289.86,105,1,52.5
15864,8,1,244.44000000000003,244.44000000000003,0,0,
15865,40,2,676.895,1353.79,290,1,290.0
15867,1,16,321.150625,5138.41,351,1,22.866666666666667
15868,210,1,94.53,94.53,0,0,
15869,253,1,174.02,174.02,0,0,
15870,23,3,169.50666666666666,508.52,49,1,24.5
15871,64,1,33.099999999999994,33.099999999999994,0,0,
15872,5,2,217.375,434.75,171,1,171.0
15873,126,4,78.48,313.91999999999996,1,1,0.3333333333333333
15874,14,14,491.34857142857146,6878.88,313,1,23.76923076923077
15875,273,1,111.72,111.72,0,0,
15876,36,2,724.5699999999999,1449.1399999999999,39,1,39.0
15878,188,2,165.385,330.77,171,1,171.0
15879,31,4,289.325,1157.3,317,1,105.0
15882,14,4,152.075,608.3,341,1,113.66666666666667
15884,59,2,124.85000000000001,249.70000000000002,303,1,303.0
15885,10,12,131.03916666666666,1572.47,303,1,27.272727272727273
15886,43,3,290.5933333333333,871.78,181,1,90.5
15887,33,3,342.3833333333334,1027.15,148,1,74.0
15888,27,2,130.425,260.85,125,1,125.0
15889,7,6,176.915,1061.49,349,1,69.2
15890,21,5,107.13,535.65,210,1,52.25
15892,296,1,128.2,128.2,0,0,
15893,108,1,305.28000000000003,305.28000000000003,0,0,
15898,45,20,184.28699999999998,3685.7400000000002,309,1,15.789473684210526
15900,40,3,183.09666666666666,549.29,148,1,73.5
15901,78,4,84.835,339.34,92,1,30.333333333333332
15902,7,1,145.01,145.01,0,0,
15903,5,5,762.6160000000001,3813.0800000000004,316,1,78.5
15905,170,1,114.69,114.69,0,0,
15906,1,3,329.31666666666666,987.95,76,1,37.5
15908,117,2,382.285,764.57,21,1,21.0
15910,27,7,207.08857142857144,1449.6200000000001,287,1,47.5
15911,250,8,212.7925,1702.34,106,1,14.857142857142858
15912,63,7,115.72571428571428,810.08,293,1,48.666666666666664
15913,161,1,6.300000000000001,6.300000000000001,0,0,
15914,5,2,102.99499999999999,205.99,0,1,0.0
15915,28,1,429.21,429.21,0,0,
15916,20,5,333.32599999999996,1666.6299999999999,335,1,83.5
15917,233,4,109.3825,437.53000000000003,131,1,43.333333333333336
15918,258,1,248.65,248.65,0,0,
15920,51,5,80.828,404.14,301,1,75.0
15921,23,3,155.35999999999999,466.08,243,1,121.5
15924,358,1,102.82,102.82,0,0,
15926,169,1,134.44,134.44,0,0,
15927,274,1,123.39,123.39,0,0,
15928,283,1,293.53,293.53,0,0,
15929,271,1,594.0,594.0,0,0,
15931,55,1,239.9,239.9,0,0,
15934,44,2,1095.33,2190.66,11,1,11.0
15936,6,2,141.395,282.79,88,1,88.0
15938,83,4,82.5575,330.23,100,1,33.333333333333336
15939,1,1,2945.38,2945.38,0,0,
15941,264,1,405.0,405.0,0,0,
15943,276,2,135.64499999999998,271.28999999999996,28,1,28.0
15944,20,3,613.0466666666666,1839.1399999999999,332,1,166.0
15945,68,3,155.09,465.27000000000004,296,1,148.0
15946,129,3,768.06,2304.18,131,1,65.5
15948,51,1,553.85,553.85,0,0,
15950,2,6,902.5333333333333,5415.2,307,1,61.2
15951,8,1,304.95,304.95,0,0,
15953,13,10,180.033,1800.33,349,1,38.55555555555556
15954,216,1,190.75,190.75,0,0,
15955,37,8,458.71500000000003,3669.7200000000003,243,1,34.285714285714285
15956,178,2,308.79999999999995,617.6,175,1,175.0
15957,47,2,250.605,501.21,0,1,0.0
15958,30,3,129.54666666666665,388.64,147,1,73.0
15959,309,3,193.16333333333333,579.49,0,1,0.0
15960,1,4,102.73750000000001,410.95,61,1,19.666666666666668
15961,6,1,451.28999999999996,451.28999999999996,0,0,
15962,76,1,295.83,295.83,0,0,
15964,290,1,272.96000000000004,272.96000000000004,0,0,
15965,8,9,223.47333333333336,2011.26,355,1,44.0
15966,77,1,426.53000000000003,426.53000000000003,0,0,
15967,6,10,262.277,2622.77,359,1,39.44444444444444
15968,15,1,418.05,418.05,0,0,
15969,52,2,230.475,460.95,96,1,96.0
15970,225,1,703.22,703.22,0,0,
15971,12,6,283.83,1702.98,346,1,68.8
15972,83,5,362.054,1810.27,143,1,35.5
15973,55,2,186.4,372.8,0,1,0.0
15976,37,4,328.925,1315.7,140,1,46.333333333333336
15978,59,2,1090.32,2180.64,211,1,211.0
15979,229,1,329.22,329.22,0,0,
15980,117,4,1048.705,4194.82,65,1,21.666666666666668
15981,28,13,458.02230769230766,5954.29,218,1,17.833333333333332
15982,232,1,324.51,324.51,0,0,
15983,19,4,415.0625,1660.25,340,1,113.33333333333333
15984,7,20,289.9475,5798.95,357,1,18.526315789473685
15985,63,5,314.572,1572.8600000000001,124,1,30.75
15986,8,1,186.3,186.3,0,0,
15987,6,1,117.37,117.37,0,0,
15988,178,2,306.03,612.0600000000001,105,1,105.0
15989,2,2,186.255,372.51,361,1,361.0
15990,121,5,243.58800000000002,1217.94,155,1,38.25
15991,161,1,150.55,150.55,0,0,
15992,23,2,427.305,854.61,57,1,57.0
15994,38,2,387.55500000000006,775.11,224,1,224.0
15995,41,1,696.19,696.19,0,0,
15996,24,1,362.97,362.97,0,0,
15998,20,11,474.3972727272727,5218.37,345,1,34.0
15999,362,1,20.4,20.4,0,0,
16001,8,1,583.39,583.39,0,0,
16002,252,1,169.21,169.21,0,0,
16003,8,5,575.692,2878.46,354,1,88.5
16004,101,5,429.27799999999996,2146.39,208,1,52.0
16005,2,6,303.47166666666664,1820.83,74,1,14.4
16006,14,1,245.77,245.77,0,0,
16007,10,3,457.7333333333333,1373.2,159,1,79.0
16008,9,12,408.7791666666667,4905.35,248,1,22.0
16010,3,8,164.57,1316.56,35,1,4.571428571428571
16011,9,13,175.3692307692308,2279.8,356,1,29.166666666666668
16012,28,2,787.25,1574.5,128,1,128.0
16013,6,37,520.3740540540541,19253.84,352,1,9.527777777777779
16014,35,2,233.945,467.89,269,1,269.0
16016,7,3,214.30333333333337,642.91,21,1,10.0
16017,44,4,335.4875,1341.95,286,1,95.0
16018,23,2,144.615,289.23,336,1,336.0
16019,8,18,759.9783333333334,13679.61,343,1,19.764705882352942
16021,22,2,266.125,532.25,149,1,149.0
16024,38,2,116.48,232.96,0,1,0.0
16027,84,9,123.74888888888889,1113.74,242,1,29.75
16028,222,1,82.2,82.2,0,0,
16029,27,44,838.9268181818181,36912.78,331,1,7.3023255813953485
16032,83,6,328.40833333333336,1970.45,67,1,13.0
16033,3,7,266.29857142857145,1864.09,108,1,17.666666666666668
16034,21,3,163.67333333333332,491.02,14,1,7.0
16035,187,1,217.73,217.73,0,0,
16036,51,2,898.96,1797.92,196,1,196.0
16037,171,2,327.16,654.32,103,1,103.0
16039,50,2,228.20000000000002,456.4,204,1,204.0
16040,57,4,275.8375,1103.35,179,1,59.333333333333336
16042,6,3,355.95,1067.85,74,1,37.0
16043,6,4,270.65000000000003,1082.6000000000001,102,1,33.666666666666664
16044,62,1,340.84000000000003,340.84000000000003,0,0,
16045,43,4,523.5575,2094.23,81,1,27.0
16046,189,1,235.78,235.78,0,0,
16047,309,1,107.14,107.14,0,0,
16048,26,2,281.175,562.35,149,1,149.0
16049,2,3,262.63,787.89,141,1,70.0
16050,10,2,81.4,162.8,17,1,17.0
16051,308,1,188.44,188.44,0,0,
16053,40,4,530.7225000000001,2122.89,197,1,65.33333333333333
16054,45,3,442.66,1327.98,198,1,99.0
16057,146,3,530.5766666666667,1591.73,181,1,90.5
16058,33,1,62.7,62.7,0,0,
16059,14,6,273.2766666666667,1639.66,182,1,35.8
16060,27,3,180.65,541.95,93,1,46.5
16061,58,1,89.65,89.65,0,0,
16062,6,4,427.4575,1709.83,157,1,52.0
16064,352,1,111.0,111.0,0,0,
16065,7,7,234.06285714285715,1638.44,83,1,13.5
16067,189,3,1131.7633333333333,3395.29,112,1,55.5
16068,220,1,122.93,122.93,0,0,
16069,44,1,457.7,457.7,0,0,
16071,154,3,250.1866666666667,750.5600000000001,127,1,63.5
16072,55,3,1248.19,3744.57,121,1,60.0
16074,17,1,265.25,265.25,0,0,
16075,129,2,368.46500000000003,736.9300000000001,61,1,61.0
16077,252,1,2300.4,2300.4,0,0,
16078,296,1,283.79,283.79,0,0,
16080,12,2,192.70000000000002,385.40000000000003,64,1,64.0
16081,20,3,498.56,1495.68,281,1,140.0
16082,297,1,106.75,106.75,0,0,
16083,9,2,516.9,1033.8,6,1,6.0
16085,7,7,194.5742857142857,1362.02,308,1,51.0
16086,6,5,313.268,1566.34,357,1,88.75
16087,16,5,347.98400000000004,1739.92,300,1,74.5
16088,202,2,718.7149999999999,1437.43,15,1,15.0
16089,13,2,135.72,271.44,122,1,122.0
16090,251,1,205.91,205.91,0,0,
16092,131,3,256.6933333333333,770.08,74,1,37.0
16094,2,7,373.9042857142857,2617.33,227,1,37.5
16095,83,1,447.05,447.05,0,0,
16096,43,3,421.45,1264.3500000000001,228,1,114.0
16098,42,7,287.40999999999997,2011.87,309,1,51.333333333333336
16099,44,4,210.325,841.3,229,1,76.0
16100,89,1,582.64,582.64,0,0,
16101,61,3,646.1533333333333,1938.46,126,1,63.0
16103,16,16,297.629375,4762.07,311,1,20.333333333333332
16104,45,8,309.53125,2476.25,314,1,44.714285714285715
16105,65,4,512.3075,2049.23,165,1,54.666666666666664
16108,61,3,464.47333333333336,1393.42,197,1,98.0
16109,325,1,327.6,327.6,0,0,
16110,149,1,481.79,481.79,0,0,
